"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
"6",NA,NA,"8","A",13.3892,19.3066,"Unleaded Gasoline","LESABRE",NA,NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",15.2695,21.635,"Unleaded Gasoline","LESABRE","(GM-BUICK)",NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.277,21.073,"Unleaded Gasoline","LESABRE","(GM-OLDS)",NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.1988,18.8956,"Unleaded Gasoline","LESABRE",NA,NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"6","A",16.9,24.6499,"Unleaded Gasoline","LESABRE",NA,NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",16.8,24.3,"Unleaded Gasoline","LESABRE",NA,NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",15.6158,22.031,"Unleaded Gasoline","LESABRE","(GM-OLDS)",NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"6","A",15.0459,20.7243,"Unleaded Gasoline","LESABRE",NA,NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.393,20.3447,"Unleaded Gasoline","LESABRE",NA,NA,1978,"BUICK","107","21","111","21",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",15.0969,21.5887,"Unleaded Gasoline","ESTATE WAGON","(GM-OLDS)",NA,1978,"BUICK",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.3545,19.338,"Unleaded Gasoline","ESTATE WAGON",NA,NA,1978,"BUICK",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",15.253,21.606,"Unleaded Gasoline","ESTATE WAGON","(GM-BUICK)",NA,1978,"BUICK",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.8,20.3,"Unleaded Gasoline","ESTATE WAGON","(GM-OLDS)",NA,1978,"BUICK",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",14.1,19.7319,"Unleaded Gasoline","ESTATE WAGON",NA,NA,1978,"BUICK",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.8087,20.314,"Unleaded Gasoline","ELECTRA","(GM-OLDS)",NA,1978,"BUICK","108","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",15.1211,21.6096,"Unleaded Gasoline","ELECTRA","(GM-OLDS)",NA,1978,"BUICK","108","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.3553,19.3373,"Unleaded Gasoline","ELECTRA",NA,NA,1978,"BUICK","108","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",15.2531,21.6062,"Unleaded Gasoline","ELECTRA","(GM-BUICK)",NA,1978,"BUICK","108","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.1007,19.7333,"Unleaded Gasoline","ELECTRA",NA,NA,1978,"BUICK","108","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.3545,19.338,"Unleaded Gasoline","RIVIERA",NA,NA,1978,"BUICK","106","20",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.102,19.736,"Unleaded Gasoline","RIVIERA",NA,NA,1978,"BUICK","106","20",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",15.253,21.606,"Unleaded Gasoline","RIVIERA","(GM-BUICK)",NA,1978,"BUICK","106","20",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",15.1048,21.5955,"Unleaded Gasoline","RIVIERA","(GM-OLDS)",NA,1978,"BUICK","106","20",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.8,20.3,"Unleaded Gasoline","RIVIERA","(GM-OLDS)",NA,1978,"BUICK","106","20",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",13.6989,19.9489,"Unleaded Gasoline","SEVILLE","(GM-CAD)",NA,1978,"CADILLAC",NA,NA,"95","13",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",21,29.9,"9","SEVILLE","(DIESEL)",NA,1978,"CADILLAC",NA,NA,"95","13",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",21,29.9,"9","SEVILLE","(DIESEL)",NA,1978,"CADILLAC",NA,NA,"95","13",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",11.6721,19.1057,"Unleaded Gasoline","SEVILLE","(GM-CAD)",NA,1978,"CADILLAC",NA,NA,"95","13",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.5826,17.6652,"Unleaded Gasoline","CADILLAC",NA,NA,1978,"CADILLAC","107","20","109","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.9498,18.7979,"Unleaded Gasoline","CADILLAC",NA,NA,1978,"CADILLAC","107","20","109","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",10.9519,15.6228,"Unleaded Gasoline","CADILLAC",NA,NA,1978,"CADILLAC","107","20","109","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.4104,18.1292,"Unleaded Gasoline","CADILLAC",NA,NA,1978,"CADILLAC","107","20","109","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",10.1948,15.2867,"Unleaded Gasoline","LIMOUSINE",NA,NA,1978,"CADILLAC",NA,NA,"116","18",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",9.7473,14.5046,"Unleaded Gasoline","LIMOUSINE",NA,NA,1978,"CADILLAC",NA,NA,"116","18",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",9.6,14.9,"Unleaded Gasoline","ELDORADO",NA,NA,1978,"CADILLAC","102","17",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",9.5434,15.1052,"Unleaded Gasoline","ELDORADO",NA,NA,1978,"CADILLAC","102","17",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",15.1,20.2,"Unleaded Gasoline","CHECKER",NA,NA,1978,"CHECKER",NA,NA,"100","14",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.7,14.3993,"Unleaded Gasoline","CHECKER",NA,NA,1978,"CHECKER",NA,NA,"100","14",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.7,14.3993,"Unleaded Gasoline","CHECKER",NA,NA,1978,"CHECKER",NA,NA,"100","14",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",15.1,19.7,"Unleaded Gasoline","CHECKER",NA,NA,1978,"CHECKER",NA,NA,"100","14",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",15.1,19.7,"Unleaded Gasoline","CHECKER",NA,NA,1978,"CHECKER",NA,NA,"100","14",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",16.5,21.7,"Unleaded Gasoline","CHECKER",NA,NA,1978,"CHECKER",NA,NA,"100","14",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",25.3516,32.7105,"Unleaded Gasoline","CHEVETTE",NA,NA,1978,"CHEVROLET",NA,NA,NA,NA,"79"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",26.7052,35.7533,"Unleaded Gasoline","CHEVETTE",NA,NA,1978,"CHEVROLET",NA,NA,NA,NA,"79"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",30.0179,39.9459,"Unleaded Gasoline","CHEVETTE",NA,NA,1978,"CHEVROLET",NA,NA,NA,NA,"79"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",21.6894,28.8433,"Unleaded Gasoline","CHEVETTE",NA,NA,1978,"CHEVROLET",NA,NA,NA,NA,"79"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","A",14.3537,20.6926,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",20.7,31.3,"Unleaded Gasoline","MONZA","(3WAY CAT)",NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","M",15.9498,27.2345,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",22.7,31.2,"Unleaded Gasoline","MONZA","(3WAY CAT)",NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","M",15.464,27.7404,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",18.0109,25.7279,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","A",17.2,24.7,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",18.2538,25.5296,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","M",18.7978,33.3293,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",15.8752,22.5621,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","M",15.5202,22.1287,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",23.0527,30.8672,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",24.0016,34.2773,"Unleaded Gasoline","MONZA",NA,NA,1978,"CHEVROLET","78","7",NA,NA,"78","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",18.2538,25.5296,"Unleaded Gasoline","MONZA WAGON",NA,NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",23.0527,30.8672,"Unleaded Gasoline","MONZA WAGON",NA,NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",20.7,31.3,"Unleaded Gasoline","MONZA WAGON","(3WAY CAT)",NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",15.8144,22.5045,"Unleaded Gasoline","MONZA WAGON",NA,NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",22.7,31.2,"Unleaded Gasoline","MONZA WAGON","(3WAY CAT)",NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","M",15.9498,27.2345,"Unleaded Gasoline","MONZA WAGON",NA,NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",24.0016,34.2773,"Unleaded Gasoline","MONZA WAGON",NA,NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","M",15.464,27.7404,"Unleaded Gasoline","MONZA WAGON",NA,NA,1978,"CHEVROLET","83","25",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",16.2291,22.4158,"Unleaded Gasoline","NOVA",NA,NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",15.1873,20.4438,"Unleaded Gasoline","NOVA",NA,NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",13.1988,18.8956,"Unleaded Gasoline","NOVA",NA,NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","M",14.6,21,"Unleaded Gasoline","NOVA",NA,NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",14.6347,20.7976,"Unleaded Gasoline","NOVA","(GM-CHEV)",NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",12.7514,17.7838,"Unleaded Gasoline","NOVA","(GM-CHEV)",NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",17.5972,24.4675,"Unleaded Gasoline","NOVA",NA,NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","M",18.8306,25.9044,"Unleaded Gasoline","NOVA",NA,NA,1978,"CHEVROLET","90","13","96","13","90","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","M",18.1432,27.0344,"Unleaded Gasoline","CAMARO",NA,NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","M",14.6,21,"Unleaded Gasoline","CAMARO",NA,NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","A",14.6347,20.7976,"Unleaded Gasoline","CAMARO","(GM-CHEV)",NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","A",16.2291,22.4158,"Unleaded Gasoline","CAMARO",NA,NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","M",13.757,18.6585,"Unleaded Gasoline","CAMARO","(GM-CHEV)",NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","A",13.1988,18.8956,"Unleaded Gasoline","CAMARO",NA,NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",16.6151,23.7318,"Unleaded Gasoline","CAMARO",NA,NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"8","A",12.7514,17.7838,"Unleaded Gasoline","CAMARO","(GM-CHEV)",NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",15.1263,20.4131,"Unleaded Gasoline","CAMARO",NA,NA,1978,"CHEVROLET","85","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",18.7812,25.2976,"Unleaded Gasoline","MALIBU",NA,NA,1978,"CHEVROLET","96","17","102","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.3537,20.6926,"Unleaded Gasoline","MALIBU",NA,NA,1978,"CHEVROLET","96","17","102","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",15.8752,22.5621,"Unleaded Gasoline","MALIBU",NA,NA,1978,"CHEVROLET","96","17","102","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","M",15.5202,22.1287,"Unleaded Gasoline","MALIBU",NA,NA,1978,"CHEVROLET","96","17","102","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",17.2,24.7,"Unleaded Gasoline","MALIBU",NA,NA,1978,"CHEVROLET","96","17","102","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",21.1749,29.247,"Unleaded Gasoline","MALIBU",NA,NA,1978,"CHEVROLET","96","17","102","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",16.2291,22.4158,"Unleaded Gasoline","MALIBU WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",15.8752,22.5621,"Unleaded Gasoline","MALIBU WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",12.7514,17.7838,"Unleaded Gasoline","MALIBU WAGON","(GM-CHEV)",NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",18.7812,25.2976,"Unleaded Gasoline","MALIBU WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",13.1988,18.8956,"Unleaded Gasoline","MALIBU WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","M",14.6,21,"Unleaded Gasoline","MALIBU WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",21.1749,29.247,"Unleaded Gasoline","MALIBU WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"101","40",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.7514,17.7838,"Unleaded Gasoline","CHEVROLET","(GM-CHEV)",NA,1978,"CHEVROLET","106","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.6347,20.7976,"Unleaded Gasoline","CHEVROLET","(GM-CHEV)",NA,1978,"CHEVROLET","106","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.1988,18.8956,"Unleaded Gasoline","CHEVROLET",NA,NA,1978,"CHEVROLET","106","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"6","A",15.1263,20.4131,"Unleaded Gasoline","CHEVROLET",NA,NA,1978,"CHEVROLET","106","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",16.2291,22.4158,"Unleaded Gasoline","CHEVROLET",NA,NA,1978,"CHEVROLET","106","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"6","A",16.6151,23.7318,"Unleaded Gasoline","CHEVROLET",NA,NA,1978,"CHEVROLET","106","20","111","20",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.7,19.3,"Unleaded Gasoline","CHEVROLET WAGON","(GM-CHEV)",NA,1978,"CHEVROLET",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",12.3,16.9,"Unleaded Gasoline","CHEVROLET WAGON","(GM-CHEV)",NA,1978,"CHEVROLET",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",14.3,19.7,"Unleaded Gasoline","CHEVROLET WAGON",NA,NA,1978,"CHEVROLET",NA,NA,"111","51",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",18.8202,27.3499,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",20.957,28.98,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",15.8752,22.5621,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",18.5024,24.8168,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.3537,20.6926,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",17.2,24.7,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","M",15.5202,22.1287,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",15.5505,27.8972,"Unleaded Gasoline","MONTE CARLO",NA,NA,1978,"CHEVROLET","96","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"8","A",14.6347,20.7976,"Unleaded Gasoline","CORVETTE","(GM-CHEV)",NA,1978,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"8","M",13.757,18.6585,"Unleaded Gasoline","CORVETTE","(GM-CHEV)",NA,1978,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"8","A",12.7514,17.7838,"Unleaded Gasoline","CORVETTE","(GM-CHEV)",NA,1978,"CHEVROLET",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",16.9,24.8964,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",14,18.9,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","M",14.6973,25.2063,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.5,22,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.4216,21.8642,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",15.3914,21.6927,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",16.5952,21.5603,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.5,18.6,"Unleaded Gasoline","LEBARON",NA,NA,1978,"CHRYSLER","91","16","97","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",16.9,24.8964,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",13.8956,20.7222,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",14.3919,21.7922,"Unleaded Gasoline","LEBARON WAGON",NA,NA,1978,"CHRYSLER",NA,NA,"98","39",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
